,user_ids,support,itemsets,period,property_values,depth,size,SEX,itemset_name
14,"[112044, 118675, 124464, 128213, 137677, 137871, 147432, 158587, 160806, 163661, 163869, 178829, 194077, 195197, 196143, 198270, 205683, 206779, 214182, 217737, 218625, 233068, 240562, 253734, 260786, 261502, 270378, 271035, 294412, 294969, 296181, 297467, 299386, 301188, 303422, 306638, 313016, 315695, 322207, 342376, 347067, 348380, 351763, 358497, 361384, 369391, 373549, 375746, 380689, 385630, 390756, 399944, 402254, 407141, 409935, 416080, 418113, 419944, 433579, 438646, 441047, 459341, 462727, 464842, 466468, 485361, 485421, 489263, 492345, 496929, 497740, 503126, 505693, 513268, 524485, 536744, 540772, 541273, 541689, 547578, 549263, 549498, 550144, 557221, 565094, 579001, 589515, 591465, 591620, 599235, 611366, 622143, 665336, 704237, 718355, 742338, 744212, 746498, 756981, 763292, 779426, 783402, 785590, 805164, 864810, 864953, 875200, 905873, 911475, 918260, 922526, 925525, 926491, 945662]",114, 2969,2017-05-13,M,0.0,114,M,['TW LG DEMOUSTIQUEUR 3+1L']
15,"[240562, 322207, 342376, 348380, 351763, 369391, 373549, 380689, 419944, 441047, 464842, 541273, 579001, 589515, 599235, 718355, 911475]",17, 2969 4126,2017-05-13,M,0.0,17,M,"['TW LG DEMOUSTIQUEUR 3+1L', 'RECHARGE LAVAGE']"
16,"[385630, 462727, 466468]",3, 2969 4125,2017-05-13,M,0.0,3,M,"['TW LG DEMOUSTIQUEUR 3+1L', 'RECHARGE LAVAGE TW - A']"
17,"[513268, 926491]",2, 2969 163,2017-05-13,M,0.0,2,M,"['TW LG DEMOUSTIQUEUR 3+1L', 'product-451']"
18,"[369391, 492345, 524485]",3, 2969 2797,2017-05-13,M,0.0,3,M,"['TW LG DEMOUSTIQUEUR 3+1L', 'COCA COLA 50CL PET']"
19,"[591620, 599235]",2, 2969 5941,2017-05-13,M,0.0,2,M,"['TW LG DEMOUSTIQUEUR 3+1L', 'COCA COLA SLIM']"
20,"[106867, 129919, 132260, 136832, 143116, 144417, 153850, 157508, 159082, 163264, 163332, 164423, 167298, 171396, 174617, 183500, 199278, 206040, 212581, 214332, 215614, 215782, 226026, 231893, 238848, 241327, 277815, 281956, 288039, 291944, 298776, 299634, 312468, 321965, 324242, 328086, 337840, 339524, 342688, 354972, 363005, 371866, 375840, 406406, 408175, 415854, 417564, 423673, 424333, 429913, 435869, 437007, 441047, 443006, 447321, 452286, 456040, 460099, 467113, 472481, 474104, 484669, 494920, 505111, 511757, 512483, 517749, 526886, 550509, 558112, 558328, 568132, 572850, 578978, 579539, 585301, 586977, 587454, 588382, 589209, 591620, 600607, 606450, 615114, 616783, 619253, 619574, 619694, 620532, 621627, 621843, 623642, 626162, 639332, 746247, 748710, 760960, 776101]",98, 2968,2017-05-13,M,0.0,98,M,['TW 10 LINGUETTE']
21,"[215614, 231893, 441047, 586977, 606450]",5, 2968 4126,2017-05-13,M,0.0,5,M,"['TW 10 LINGUETTE', 'RECHARGE LAVAGE']"
22,"[558328, 619694, 620532]",3, 2968 4125,2017-05-13,M,0.0,3,M,"['TW 10 LINGUETTE', 'RECHARGE LAVAGE TW - A']"
23,"[298776, 328086, 339524, 363005, 408175, 437007, 512483, 550509, 578978, 585301, 615114, 619253, 619574]",13, 2968 2797,2017-05-13,M,0.0,13,M,"['TW 10 LINGUETTE', 'COCA COLA 50CL PET']"
24,"[163264, 231893, 324242, 354972, 375840, 417564, 429913, 572850, 591620]",9, 2968 5941,2017-05-13,M,0.0,9,M,"['TW 10 LINGUETTE', 'COCA COLA SLIM']"
25,"[441047, 591620]",2, 2968 2969,2017-05-13,M,0.0,2,M,"['TW 10 LINGUETTE', 'TW LG DEMOUSTIQUEUR 3+1L']"
26,"[118229, 126046, 152384, 156715, 163936, 170158, 171614, 198805, 200047, 202856, 227132, 260074, 281555, 294412, 309886, 328876, 342422, 359512, 363005, 391928, 427283, 437011, 440725, 466214, 470752, 480524, 482740, 482998, 484507, 497740, 505602, 507489, 508067, 515602, 535895, 547021, 553754, 576380, 578253, 580533, 581633, 591431, 594803, 621048, 622174, 624179, 739012, 740142, 744212, 745526, 748021, 794675, 849882, 865207, 870049]",55, 4136,2017-05-13,M,0.0,55,M,['RECHARGE LAVAGE TW - D']
27,"[363005, 470752]",2, 4136 2797,2017-05-13,M,0.0,2,M,"['RECHARGE LAVAGE TW - D', 'COCA COLA 50CL PET']"
28,"[294412, 497740, 744212]",3, 4136 2969,2017-05-13,M,0.0,3,M,"['RECHARGE LAVAGE TW - D', 'TW LG DEMOUSTIQUEUR 3+1L']"
29,"[121443, 159082, 169402, 171480, 188537, 194749, 211657, 216241, 291218, 320988, 339905, 350054, 382915, 404596, 414069, 439358, 441318, 447368, 450524, 455505, 463253, 481873, 488740, 507569, 520531, 537131, 541286, 560962, 570691, 576902, 581812, 586977, 606898, 611237, 667593, 732110, 756856, 767352, 777984, 779242, 798831, 825168, 830899, 832718, 877496, 929968]",46, 2944,2017-05-13,M,0.0,46,M,['TW  LAVE GLACE DEMOUSTIQUEUR 4L']
30,"[216241, 450524, 463253, 586977, 606898, 825168]",6, 2944 4126,2017-05-13,M,0.0,6,M,"['TW  LAVE GLACE DEMOUSTIQUEUR 4L', 'RECHARGE LAVAGE']"
31,"[320988, 481873]",2, 2944 2797,2017-05-13,M,0.0,2,M,"['TW  LAVE GLACE DEMOUSTIQUEUR 4L', 'COCA COLA 50CL PET']"
32,"[159082, 586977]",2, 2944 2968,2017-05-13,M,0.0,2,M,"['TW  LAVE GLACE DEMOUSTIQUEUR 4L', 'TW 10 LINGUETTE']"
33,"[118750, 145467, 179724, 181607, 188482, 197571, 258366, 297431, 307536, 308525, 309792, 320242, 322612, 339524, 342688, 374383, 374604, 386890, 391139, 415780, 424321, 454197, 474371, 477677, 487374, 529805, 536487, 552577, 554521, 568132, 568859, 570365, 589325, 623497, 718355, 757740, 765564, 796862, 836821]",39, 4112,2017-05-13,M,0.0,39,M,['LAVAGE CLU']
34,"[320242, 718355]",2, 4112 4126,2017-05-13,M,0.0,2,M,"['LAVAGE CLU', 'RECHARGE LAVAGE']"
35,"[297431, 307536, 309792, 339524, 374383, 474371, 487374, 570365]",8, 4112 2797,2017-05-13,M,0.0,8,M,"['LAVAGE CLU', 'COCA COLA 50CL PET']"
36,"[339524, 342688, 568132]",3, 4112 2968,2017-05-13,M,0.0,3,M,"['LAVAGE CLU', 'TW 10 LINGUETTE']"
37,"[110457, 115526, 120404, 131514, 149242, 167298, 173210, 175621, 180374, 196667, 215614, 263293, 267463, 291986, 293965, 299166, 306466, 313674, 315699, 324385, 353824, 362093, 374468, 374519, 387660, 395643, 403492, 418856, 419747, 420953, 430420, 457930, 463253, 515602, 553445, 560845, 562434, 612082, 659809, 735292, 739761, 911116]",42, 5929,2017-05-13,M,0.0,42,M,['COCA COLA ZERO']
38,"[215614, 293965, 463253]",3, 5929 4126,2017-05-13,M,0.0,3,M,"['COCA COLA ZERO', 'RECHARGE LAVAGE']"
39,"[167298, 215614]",2, 5929 2968,2017-05-13,M,0.0,2,M,"['COCA COLA ZERO', 'TW 10 LINGUETTE']"
40,"[113566, 134146, 174805, 182290, 182855, 195105, 224581, 241017, 262557, 316762, 318193, 319006, 345369, 349876, 381774, 395532, 408080, 419470, 432161, 449654, 457705, 473266, 522611, 523327, 536339, 552521, 564995, 579117, 610511, 753723, 758594, 762454, 864345, 902696]",34, 2369,2017-05-13,M,0.0,34,M,['EVIAN 1L PET*']
41,"[536339, 758594, 762454, 902696]",4, 2369 263,2017-05-13,M,0.0,4,M,"['EVIAN 1L PET*', 'REMISE BUS AUTOROUTE 9\x80']"
42,"[113725, 121294, 126231, 127319, 136688, 140234, 147513, 159555, 170729, 183939, 190328, 235596, 270415, 277677, 277935, 283910, 288466, 312931, 336107, 365816, 375108, 403492, 416866, 420968, 422497, 435521, 438646, 444295, 445614, 466895, 496929, 501835, 516801, 517640, 537630, 540798, 541453, 547328, 549263, 554426, 821047, 869677, 883193, 885525, 934354]",45, 4129,2017-05-13,M,0.0,45,M,['REC LAVAGE PJE']
43,"[438646, 496929, 549263]",3, 4129 2969,2017-05-13,M,0.0,3,M,"['REC LAVAGE PJE', 'TW LG DEMOUSTIQUEUR 3+1L']"
44,"[103182, 106319, 113670, 124940, 176123, 199285, 263913, 269529, 291464, 361047, 394148, 409376, 415279, 445430, 457399, 510474, 510669, 539653, 540732, 555714, 561252, 565366, 574634, 591423, 594535, 608331, 610249, 622013, 626585, 659809, 677551, 718355, 751356, 761107, 875501, 881494, 887803, 913872]",38, 3510,2017-05-13,M,0.0,38,M,['CRISTALINE 1.5L']
45,"[415279, 555714, 565366, 574634, 610249, 622013, 751356, 761107, 913872]",9, 3510 263,2017-05-13,M,0.0,9,M,"['CRISTALINE 1.5L', 'REMISE BUS AUTOROUTE 9\x80']"
46,"[263913, 394148, 608331]",3, 3510 5941,2017-05-13,M,0.0,3,M,"['CRISTALINE 1.5L', 'COCA COLA SLIM']"
47,"[113036, 121147, 127760, 154300, 168584, 169402, 175958, 176911, 224098, 285517, 286161, 287730, 301402, 329426, 348948, 352255, 361180, 414417, 450205, 459432, 485168, 526976, 551846, 555374, 585301, 613132, 657916, 744856, 759360, 778698, 787610, 880506, 899955, 905119]",34, 4074,2017-05-13,M,0.0,34,M,['BIDON AD BLUE 10L']
48,"[113036, 285517, 352255, 787610]",4, 4074 163,2017-05-13,M,0.0,4,M,"['BIDON AD BLUE 10L', 'product-451']"
49,"[121147, 585301]",2, 4074 2797,2017-05-13,M,0.0,2,M,"['BIDON AD BLUE 10L', 'COCA COLA 50CL PET']"
50,"[172406, 175621, 194691, 224581, 242206, 281142, 294969, 304012, 319006, 350143, 363692, 370690, 415279, 421070, 437421, 468426, 473266, 526400, 539653, 547712, 552972, 584447, 619437, 622027, 622586, 640967, 677551, 717312, 758595, 761107, 840055, 849812, 868156, 901075, 902696, 908778, 939882]",37, 1547,2017-05-13,M,0.0,37,M,['SAC BOUTIQUE KRAFT']
51,"[584447, 619437, 622586, 717312]",4, 1547 2797,2017-05-13,M,0.0,4,M,"['SAC BOUTIQUE KRAFT', 'COCA COLA 50CL PET']"
52,"[363692, 415279, 421070, 526400, 552972, 584447, 619437, 622027, 622586, 758595, 761107, 840055, 849812, 902696, 908778]",15, 1547 263,2017-05-13,M,0.0,15,M,"['SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80']"
53,"[584447, 619437, 622586]",3, 1547 263 2797,2017-05-13,M,0.0,3,M,"['SAC BOUTIQUE KRAFT', 'REMISE BUS AUTOROUTE 9\x80', 'COCA COLA 50CL PET']"
54,"[224581, 319006, 473266, 902696]",4, 1547 2369,2017-05-13,M,0.0,4,M,"['SAC BOUTIQUE KRAFT', 'EVIAN 1L PET*']"
55,"[415279, 539653, 677551, 761107]",4, 1547 3510,2017-05-13,M,0.0,4,M,"['SAC BOUTIQUE KRAFT', 'CRISTALINE 1.5L']"
56,"[415279, 761107]",2, 1547 3510 263,2017-05-13,M,0.0,2,M,"['SAC BOUTIQUE KRAFT', 'CRISTALINE 1.5L', 'REMISE BUS AUTOROUTE 9\x80']"
57,"[116517, 124326, 141259, 166799, 189043, 189419, 206779, 214066, 237476, 330084, 333036, 340260, 366567, 407184, 409352, 410392, 432898, 442238, 458365, 472947, 474702, 520267, 521715, 523099, 531843, 541166, 545730, 569912, 580256, 584377, 668634, 718486, 757332, 836821, 879270, 882335, 896389, 905481, 908701]",39, 4127,2017-05-13,M,0.0,39,M,['REC LAVAGE PJE  20 U']
58,"[100497, 139038, 323729, 342120, 350647, 394148, 453193, 519885, 594666, 694502, 714833, 719763, 752568, 758595, 760414, 788356, 847660, 874415, 889496]",19, 1622,2017-05-13,M,0.0,19,M,['CR PAIN AU CHOCOLAT']
59,"[714833, 752568, 758595]",3, 1622 263,2017-05-13,M,0.0,3,M,"['CR PAIN AU CHOCOLAT', 'REMISE BUS AUTOROUTE 9\x80']"
60,"[103218, 143322, 154982, 183834, 199655, 199673, 201816, 261852, 267309, 269417, 272045, 274561, 281142, 281822, 304012, 306030, 310380, 314666, 365101, 387239, 395643, 416959, 449743, 466214, 489479, 537976, 607089, 621991, 622269, 718355, 755363, 842941, 933511]",33, 5607,2017-05-13,M,0.0,33,M,['COCA COLA ZERO 50CL PET']
61,"[489479, 607089, 718355]",3, 5607 4126,2017-05-13,M,0.0,3,M,"['COCA COLA ZERO 50CL PET', 'RECHARGE LAVAGE']"
62,"[537976, 842941]",2, 5607 263,2017-05-13,M,0.0,2,M,"['COCA COLA ZERO 50CL PET', 'REMISE BUS AUTOROUTE 9\x80']"
63,"[281142, 304012]",2, 5607 1547,2017-05-13,M,0.0,2,M,"['COCA COLA ZERO 50CL PET', 'SAC BOUTIQUE KRAFT']"
64,"[141207, 194202, 199673, 251036, 322520, 341894, 342120, 350647, 363690, 394148, 594666, 694502, 714833, 745567, 758595, 788356, 931403]",17, 721,2017-05-13,M,0.0,17,M,['BD. PAIN CHOCOLAT PAC']
65,"[714833, 758595, 931403]",3, 721 263,2017-05-13,M,0.0,3,M,"['BD. PAIN CHOCOLAT PAC', 'REMISE BUS AUTOROUTE 9\x80']"
66,"[342120, 350647, 394148, 594666, 694502, 714833, 758595, 788356]",8, 721 1622,2017-05-13,M,0.0,8,M,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT']"
67,"[714833, 758595]",2, 721 1622 263,2017-05-13,M,0.0,2,M,"['BD. PAIN CHOCOLAT PAC', 'CR PAIN AU CHOCOLAT', 'REMISE BUS AUTOROUTE 9\x80']"
68,"[104047, 365174, 386828, 433205, 435797, 527677, 547031, 602830, 611537, 812459, 866133, 874298, 874719, 897112]",14, 4130,2017-05-13,M,0.0,14,M,['ASPIRATEUR']
69,"[365174, 527677]",2, 4130 4125,2017-05-13,M,0.0,2,M,"['ASPIRATEUR', 'RECHARGE LAVAGE TW - A']"
70,"[416219, 455008, 471775, 521885, 531947, 555714, 610249, 622027, 715341, 719763, 754685, 828469, 916838]",13, 264,2017-05-13,M,0.0,13,M,['REMISE BUS AUTOROUTE 15\x80']
71,"[555714, 610249, 622027, 754685, 828469]",5, 264 263,2017-05-13,M,0.0,5,M,"['REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
72,"[113670, 124738, 277744, 406221, 475865, 494161, 555714, 610249, 612824, 616225, 734723, 754685, 791569, 828469]",14, 602,2017-05-13,M,0.0,14,M,['CR SANDWHICH OCEANIQUE (NEW)']
73,"[612824, 734723]",2, 602 163,2017-05-13,M,0.0,2,M,"['CR SANDWHICH OCEANIQUE (NEW)', 'product-451']"
74,"[555714, 610249, 616225, 734723, 754685, 828469]",6, 602 263,2017-05-13,M,0.0,6,M,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 9\x80']"
75,"[113670, 555714, 610249]",3, 602 3510,2017-05-13,M,0.0,3,M,"['CR SANDWHICH OCEANIQUE (NEW)', 'CRISTALINE 1.5L']"
76,"[555714, 610249, 754685, 828469]",4, 602 264 263,2017-05-13,M,0.0,4,M,"['CR SANDWHICH OCEANIQUE (NEW)', 'REMISE BUS AUTOROUTE 15\x80', 'REMISE BUS AUTOROUTE 9\x80']"
77,"[111302, 123593, 191307, 219957, 269732, 273658, 314138, 323076, 352993, 385319, 433205, 598391, 671210, 766565, 812459, 874298, 874719, 905482]",18, 4131,2017-05-13,M,0.0,18,M,['LAVAGE 2 PLEIN TARIF']
78,"[433205, 812459, 874298, 874719]",4, 4131 4130,2017-05-13,M,0.0,4,M,"['LAVAGE 2 PLEIN TARIF', 'ASPIRATEUR']"
79,"[113670, 140234, 193748, 245071, 272710, 309886, 322776, 340253, 381774, 394863, 437421, 445430, 470752, 510669, 594526, 619437, 620005, 622027, 748294, 748569, 748710, 839184, 924215]",23, 3509,2017-05-13,M,0.0,23,M,['CRISTALINE 50CL']
80,"[470752, 619437, 924215]",3, 3509 2797,2017-05-13,M,0.0,3,M,"['CRISTALINE 50CL', 'COCA COLA 50CL PET']"
81,"[394863, 619437]",2, 3509 5941,2017-05-13,M,0.0,2,M,"['CRISTALINE 50CL', 'COCA COLA SLIM']"
82,"[309886, 470752]",2, 3509 4136,2017-05-13,M,0.0,2,M,"['CRISTALINE 50CL', 'RECHARGE LAVAGE TW - D']"
83,"[113670, 445430, 510669]",3, 3509 3510,2017-05-13,M,0.0,3,M,"['CRISTALINE 50CL', 'CRISTALINE 1.5L']"
84,"[437421, 619437, 622027]",3, 3509 1547,2017-05-13,M,0.0,3,M,"['CRISTALINE 50CL', 'SAC BOUTIQUE KRAFT']"
85,"[121128, 129415, 143204, 153136, 193469, 194411, 225562, 259856, 365900, 366177, 394121, 430778, 539813, 576692, 579893, 591423, 605446, 612288, 616308, 839992, 871314, 912487]",22, 4132,2017-05-13,M,0.0,22,M,['LAVAGE 3 PLEIN']
