ARTICLE_ID,DESCRIPTION,adoption_counts,loyalty1_counts,loyalty2_counts,loyalty,promo_exclusive_products,replacement
8711252116266,LAMPES 6LEDS 12V BLEU,0,0,0,0,0,0
7638900290301,LAMPES FRONTALES ENFANTS,0,0,0,0,0,0
3468628623020,LAMPES H7 - 12V55W,0,0,0,0,0,0
3425909002851,LAMPES LED MAGNETIQUES OP 2017,0,0,0,0,0,0
8727900382129,LAMPES PHILIPS 12V 21.5W,0,0,0,0,0,0
8000692983409,LAMPES TEMOIN A,0,0,0,0,0,0
3116740030393,LAMY LUTTI LONG FIZZ 200G,0,0,0,0,0,0
3279130101254,LANGUES AMANDES FRUITS,0,0,0,0,0,0
3279130101223,LANGUES CHOCOLATEES 200G FORT,0,0,0,0,0,0
5420019720228,LAPIN 22CM 2ASS,0,0,0,0,0,0
5420019709766,LAPIN 22CM 2ASST LUDENDO,0,0,0,0,0,0
3222472376156,LAPIN MOUTARDE,0,0,0,0,0,0
3116740033042,LAPINS CRETINS OUPS 200 G,0,0,0,0,0,0
3453131066006,LAPINS EN,0,0,0,0,0,0
3222471125120,LARDONS FUMES DECOU.CO2X100GSL,0,0,0,0,0,0
3222471125113,LARDONS NATURE DECOU.CO2X100SL,0,0,0,0,0,0
3222472948469,LASAGNE BOLOGN 350G CO,0,0,0,0,0,0
3350030182755,LASAGNE BOLOGNA,0,0,0,0,0,0
3222473631186,LASAGNE SAUMON 300G CO,0,0,0,0,0,0
3222471975305,LASAGNES BOLO CO 470G,0,0,0,0,0,0
3166352968591,LASAGNES BOLO MARIE 300G,0,0,0,0,0,0
8713763583346,LASER POP,0,0,0,0,0,0
5420019715200,LAURA DANS SA V,0,0,0,0,0,0
5420019716818,LAURA ET SON PO,0,0,0,0,0,0
5420019711141,LAURA PRINCESSE,0,0,0,0,0,0
5420019922899,LAURA TRICYCLE,0,0,0,0,0,0
5420019710182,LAURA VOITURE L,0,0,0,0,0,0
3425909000390,LAVAGE  PL PORT,0,0,0,0,0,0
3425909000376,LAVAGE  PL PORTEUR 9T,0,0,0,0,0,0
3425909000383,LAVAGE  PL TRACTEUR,0,0,0,0,0,0
3425909000406,LAVAGE  SEMI REMORQUE,0,0,0,0,0,0
3425909000345,LAVAGE 1 CLIENT,0,0,0,0,0,0
3425909001267,LAVAGE 1 ESSAI,0,0,0,0,0,0
3425909000109,LAVAGE 1 PLEIN,0,0,0,0,0,0
3425909000222,LAVAGE 1 TARIF REDUIT,0,0,0,0,0,0
3425909000352,LAVAGE 2 CLIENT,0,0,0,0,0,0
3425909001274,LAVAGE 2 ESSAI,0,0,0,0,0,0
3425909001212,LAVAGE 2 PLEIN TARIF,0,0,0,0,0,0
3425909000239,LAVAGE 2 TARIF,0,0,0,0,0,0
3425909000369,LAVAGE 3 CLIENT BAIE,0,0,0,0,0,0
3425909000185,LAVAGE 3 ESSAI,0,0,0,0,0,0
3425909000307,LAVAGE 3 GRATUIT,0,0,0,0,0,0
3425909001229,LAVAGE 3 PLEIN,0,0,0,0,0,0
3425909000123,LAVAGE 3 PLEIN TARIF,0,0,0,0,0,0
3425909000246,LAVAGE 3 TARIF REDUIT,0,0,0,0,0,0
3425909000192,LAVAGE 4 ESSAI,0,0,0,0,0,0
3425909000130,LAVAGE 4 PLEIN,0,0,0,0,0,0
3425909000253,LAVAGE 4 TARIF,0,0,0,0,0,0
3425909001304,LAVAGE 5 ESSAI,0,0,0,0,0,0
3425909000147,LAVAGE 5 PLEIN,0,0,0,0,0,0
3425909000338,LAVAGE 6 GRATUI,0,0,0,0,0,0
3425909000154,LAVAGE 6 PLEIN TARIF,0,0,0,0,0,0
3425909000475,LAVAGE CITERNE,0,0,0,0,0,0
3425909000482,LAVAGE CLU,0,0,0,0,0,0
3425909000048,LAVAGE COMPLET HP,0,0,0,0,0,0
3425909000055,LAVAGE COMPLET MULTIPROGRAMME,0,0,0,0,0,0
3425909000499,LAVAGE FRIGO INTERIEUR,0,0,0,0,0,0
3425909001328,LAVAGE HP,0,0,0,0,0,0
3425909000604,LAVAGE HP CLIEN,0,0,0,0,0,0
3425909000574,LAVAGE HP PISTE,0,0,0,0,0,0
3425909000611,LAVAGE HP PISTE 1 ESSAI,0,0,0,0,0,0
3425909000543,LAVAGE HP PISTE 2,0,0,0,0,0,0
33001001,LAVAGE MANUEL,0,0,0,0,0,0
3425909000086,LAVAGE MONO-PROGRAMME,0,0,0,0,0,0
3425909000017,LAVAGE MOTO,0,0,0,0,0,0
3425909000512,LAVAGE POIDS LOURD,0,0,0,0,0,0
3425909000444,LAVAGE POIDS LOURD  13T-19T,0,0,0,0,0,0
3425909000451,"LAVAGE POIDS LOURD 3,5-12,5T",0,0,0,0,0,0
3425909000505,LAVAGE POIDS LOURD ECO,0,0,0,0,0,0
3425909000437,LAVAGE POIDS LOURD GRATUIT,0,0,0,0,0,0
3011448401044,LAVAGELAVE GLACE ETE,0,0,0,0,0,0
3217770314177,LAVE  GLACE DEG,0,0,0,0,0,0
3011449253343,LAVE GL.CONCENT,0,0,0,0,0,0
3323726201016,LAVE GLACE,0,0,0,0,0,0
3299255308734,LAVE GLACE  5L,0,0,0,0,0,0
3299255308024,LAVE GLACE  5L ISO TECH,0,0,0,0,0,0
3158849237020,LAVE GLACE -20 C SMB 4L,0,0,0,0,0,0
3390509537259,LAVE GLACE 2L -20 TOU SAI,0,0,0,0,0,0
3297950202128,LAVE GLACE 2L ITEX,0,0,0,0,0,0
3011449000276,LAVE GLACE 4L E,0,0,0,0,0,0
3011440201046,LAVE GLACE 5 L,0,0,0,0,0,0
3342356710057,LAVE GLACE 5L,0,0,0,0,0,0
3011449000251,LAVE GLACE 5L      TOTAL,0,0,0,0,0,0
3324960010167,LAVE GLACE 5L MIN,0,0,0,0,0,0
3217770314160,LAVE GLACE ANTI PLUIE 4L,0,0,0,0,0,0
3293491729339,LAVE GLACE AXCAR 5L,0,0,0,0,0,0
3293491728738,LAVE GLACE AXCAR ETE 5L,0,0,0,0,0,0
3011449254029,LAVE GLACE CONCENTRE DEM. 250ML,0,0,0,0,0,0
3011449300016,LAVE GLACE DEGI,0,0,0,0,0,0
3011449000328,LAVE GLACE DEGIVRANT,0,0,0,0,0,0
3507020012213,LAVE GLACE DEGIVRANT ROS,0,0,0,0,0,0
3011449260846,LAVE GLACE DEM 4L DONT 1.5L GRATUIT,0,0,0,0,0,0
3011449243078,LAVE GLACE DEMO,0,0,0,0,0,0
3011440201213,LAVE GLACE ELF,0,0,0,0,0,0
3460530500055,LAVE GLACE ETE,0,0,0,0,0,0
1609308080,LAVE GLACE ETÉ 1ER PRIX,0,0,0,0,0,0
3011449000283,LAVE GLACE HIVE,0,0,0,0,0,0
3011449255170,LAVE GLACE HIVER 1L,0,0,0,0,0,0
3297950021217,LAVE GLACE ITEX 2 LITRES,0,0,0,0,0,0
3297950201091,LAVE GLACE ITEX 5L,0,0,0,0,0,0
3332266645204,LAVE GLACE PLUSS PROMO,0,0,0,0,0,0
3507020012220,LAVE GLACE SMB,0,0,0,0,0,0
3540709002037,LAVE GLACE TS -15°C,0,0,0,0,0,0
3332266390180,LAVE GLACE TTES SAISONS -15 C 4L,0,0,0,0,0,0
3011449000245,LAVE GLACE TTT,0,0,0,0,0,0
3011449301853,LAVE GLACE ÉTÉ,0,0,0,0,0,0
3297950010914,LAVE GLACE ÉTÉI,0,0,0,0,0,0
3011449259178,LAVE GLACE+DEGI,0,0,0,0,0,0
3011401900045,LAVE GLACE/LUB,0,0,0,0,0,0
3222472976189,LAVE VITRE PIST.750ML CO,0,0,0,0,0,0
3417551615053,LAVEGLACE HIVER 5L,0,0,0,0,0,0
3168930003380,LAY'S BARBECUE,0,0,0,0,0,0
3168930000686,LAY'S BOLOGNAIS,0,0,0,0,0,0
3168930005865,LAY'S BOLOGNAISE 27.5G,0,0,0,0,0,0
3168930003373,LAY'S BOLOGNESE,0,0,0,0,0,0
3168930010272,LAY'S CHEESE ON,0,0,0,0,0,0
3168930003397,LAY'S MAX SEL 145G,0,0,0,0,0,0
3168930005872,LAY'S POULET 27,0,0,0,0,0,0
3168930009306,LAYS CHEESE&ONI,0,0,0,0,0,0
3168930010449,LAYS GOURMET JAMBON 45G,0,0,0,0,0,0
3168930010432,LAYS GOURMET SEL 45G,0,0,0,0,0,0
8413760002160,LAZO ABARRENA 225G,0,0,0,0,0,0
3011449265957,LDR LESCOT BMW 5L,0,0,0,0,0,0
9782816001068,LE BICARBONATE,0,0,0,0,0,0
9782359342246,LE BICARBONATE ALPEN,0,0,0,0,0,0
3367651007022,LE CIABATA POULET ROTI,0,0,0,0,0,0
3222471160831,LE CREMEUX CO 6,0,0,0,0,0,0
3782021500857,LE DAUPHINE,0,0,0,0,0,0
3367651004540,LE GOUTEUX ROSETTE 220G,0,0,0,0,0,0
3367651003390,LE GTX JAMB BEURRE 200G,0,0,0,0,0,0
3780083101203,LE JOURNAL DU DIMANCHE,0,0,0,0,0,0
3242272923251,LE MEGA BAG POULET BARB 270G,0,0,0,0,0,0
3242272981053,LE MEGA TRIO 230G,0,0,0,0,0,0
3367651004007,LE MOELLEUX THON/CRUD 145G,0,0,0,0,0,0
3262850031604,LE P'TIT CABOULOT RGE 75CL,0,0,0,0,0,0
3782011700908,LE PARISIEN,0,0,0,0,0,0
3782017402257,LE PARISIEN VEN,0,0,0,0,0,0
9782070612758,LE PETIT PRINCE,0,0,0,0,0,0
3338480014475,LE POT MELANIE ROSE 75CL,0,0,0,0,0,0
9782290020203,LE POUVOIR DU MOMENT PRESENT BLAY,0,0,0,0,0,0
3782788700903,LE PROGRES,0,0,0,0,0,0
3782791601501,LE PROGRES DIMA,0,0,0,0,0,0
3279130108697,LE SIROP DU MANNELE POMME DAMOUR 25CL FO,0,0,0,0,0,0
3502250444988,LE TIGRE BISON 0,0,0,0,0,0,0
9782215088745,LE TRACTEUR DE PETER,0,0,0,0,0,0
3483072227020,LECTEUR DVD 7 POUCES DOUBLE ECRAN DJIX,0,0,0,0,0,0
3244051001075,LECTURE 21.90 EUROS CRISTAFLOR,0,0,0,0,0,0
3244051001044,LECTURE D CRIST,0,0,0,0,0,0
3244057511080,LECTURE SELEC 2010 CRISTAFLOR,0,0,0,0,0,0
3073780998673,LEERDAMER 8TR 160G,0,0,0,0,0,0
3073780980401,LEERDAMMER 6TR,0,0,0,0,0,0
3073780979528,LEERDARMER 5 TRA 100G,0,0,0,0,0,0
5410228191551,LEFFE 9° 6X25CLA,0,0,0,0,0,0
5410228225768,LEFFE BLONDE 4X25CL,0,0,0,0,0,0
5410228215479,LEFFE BLONDE 6D6 8X25CL,0,0,0,0,0,0
5410228232568,LEFFE BLONDE 6D6 9X25CL,0,0,0,0,0,0
5410228233077,LEFFE BLONDE 6X25CL,0,0,0,0,0,0
5410228222958,LEFFE BLONDE 75CL,0,0,0,0,0,0
5410228222941,LEFFE BLONDE BTE 50CL,0,0,0,0,0,0
5410228206361,LEFFE NECTAR 6X,0,0,0,0,0,0
5410228217831,LEFFE ROYALE 4X33CL,0,0,0,0,0,0
5410228213451,LEFFE RUBY 50CL,0,0,0,0,0,0
5410228195825,LEFFE RUBY 5D 75CL,0,0,0,0,0,0
5410228230441,LEFFE RUBY 6X25 CL,0,0,0,0,0,0
5410228147213,LEFFE TRIPLE 8D,0,0,0,0,0,0
3222471005293,LENTILLE PREP CO 4/4,0,0,0,0,0,0
3222471623718,LENTILLE PREPAR,0,0,0,0,0,0
3350033037472,LENTILLES SAUMO,0,0,0,0,0,0
9782842593339,LES 27 PAYS DE L UE AEDIS,0,0,0,0,0,0
9782266229487,LES 5 BLESSURES,0,0,0,0,0,0
9782215080725,LES ANIMAUX DE,0,0,0,0,0,0
3438351359107,LES AUTHENTIQUES FLAMANDES 150G AFCHAIN,0,0,0,0,0,0
9782884713696,LES AVENTURES DE LUCKY LUKE TOME 7 LA TE,0,0,0,0,0,0
9782263072048,LES BACTERIES DES AMIS QUI VOUS VEULENT,0,0,0,0,0,0
9782215115748,LES BEBES ANIMA,0,0,0,0,0,0
9782359341386,LES BIENFAITS D,0,0,0,0,0,0
3261055941886,LES BONS PLANS - BOULETTES DE BUF À L'O,0,0,0,0,0,0
3375700644807,LES CHEVALIERS DU TEMPLE LUDENDO,0,0,0,0,0,0
3760222660013,LES CHOUCHOUS 150G SCHT,0,0,0,0,0,0
9782266219150,LES DIEUX VOYAGENT TOUJOURS INCOGNITO,0,0,0,0,0,0
3222475427459,LES DOODINGUES,0,0,0,0,0,0
27084903621,LES MINIS BAIN ASST LUDENDO,0,0,0,0,0,0
3367651004175,LES PAVES CAMPAGNARD 180G,0,0,0,0,0,0
3367651004151,LES PAVES CHAROLAIS 180G,0,0,0,0,0,0
3367651004144,LES PAVES MONTAGNARD 180G,0,0,0,0,0,0
9782215088929,LES POMPIERS LA,0,0,0,0,0,0
3415306292023,LES RENARDISES,0,0,0,0,0,0
3226210100010,LES SABLES DE L,0,0,0,0,0,0
9782916784830,LES SECRETS DE SANTE DU THE V2 ALPEN,0,0,0,0,0,0
9782215143963,LES SITH - STAR WARS,0,0,0,0,0,0
9782359340525,LES VERTUS DU CITRON,0,0,0,0,0,0
3269210252051,LES VIGNES D AN,0,0,0,0,0,0
3323707000089,LES VIGNES DE M,0,0,0,0,0,0
3011449266190,LESCOT CUIR EXT,0,0,0,0,0,0
3011449266121,LESCOT EXPRESS SHINE 500ML,0,0,0,0,0,0
3011449267654,LESCOT GANT DE LAVAGE COTON,0,0,0,0,0,0
3011449269436,LESCOT LIQ REF OPEL/FORD 1L,0,0,0,0,0,0
3011449264035,LESCOT LR-25° ORG 5L,0,0,0,0,0,0
3011449266152,LESCOT PLASTIC TOUCH,0,0,0,0,0,0
3011449266145,LESCOT POWER JA,0,0,0,0,0,0
3011449266176,LESCOT TEXTILE,0,0,0,0,0,0
3011449266183,LESCOT ULTRA DEMOUST 500ML,0,0,0,0,0,0
3011449266169,LESCOT VITRES E,0,0,0,0,0,0
9782754072502,LESPAGNOL POUR,0,0,0,0,0,0
9782081395657,LESPIONNE,0,0,0,0,0,0
3222474937201,LESS LIQUID 2.025L FRAICH CO,0,0,0,0,0,0
3222474800031,LESS.CONC.FRAIC,0,0,0,0,0,0
3700311865196,LESSIVE LIQUIDE 1.98L TL,0,0,0,0,0,0
3560070938032,LESSIVE POUDRE 455G,0,0,0,0,0,0
3560070308057,LESSIVE ULTRA CONCENTRE GJ,0,0,0,0,0,0
8712100724572,LEVURE CHIM.8SC,0,0,0,0,0,0
3011440201206,LG DEGIVRANT -3,0,0,0,0,0,0
3507020012244,LG ETE DEMOUSTI,0,0,0,0,0,0
5412235508773,LG TTS SAISONS -10  5L,0,0,0,0,0,0
9782215114352,LHELICOPTERE DE,0,0,0,0,0,0
5016687015690,LHM  BENDIX 1L,0,0,0,0,0,0
3425900001129,LHM PLUS  1L TO,0,0,0,0,0,0
3425901048109,LHM PLUS TOTAL,0,0,0,0,0,0
3036811365578,LIEBIG TOMATES,0,0,0,0,0,0
4002971266207,LIEGEOIS CHOCO PP 200G,0,0,0,0,0,0
3291030000819,LIEGEOISES,0,0,0,0,0,0
9782884805612,LILI A LA PASSION DU CHEVAL,0,0,0,0,0,0
9782884806787,LILI INVITE UNE COPINE EN VACANCES,0,0,0,0,0,0
3439497014677,LIMONADE 1.5L,0,0,0,0,0,0
3222474215361,LIMONADE 33CL C,0,0,0,0,0,0
3551720026841,LIMONADE ARTISAN LO 42CL,0,0,0,0,0,0
4630001590284,LIMONADE CERISE,0,0,0,0,0,0
4630001590895,LIMONADE CITR M,0,0,0,0,0,0
4630001590178,LIMONADE CITRON,0,0,0,0,0,0
3222471052747,LIMONADE CO 150 CL,0,0,0,0,0,0
3560070559084,LIMONADE CRF PE,0,0,0,0,0,0
4630001590871,LIMONADE FRAISE,0,0,0,0,0,0
4630001590970,LIMONADE GRENADE 1L ASCANIA,0,0,0,0,0,0
3256860704184,LIMONADE HANSI,0,0,0,0,0,0
3256860704160,LIMONADE HANSI ORANGE SANGUINE JA,0,0,0,0,0,0
3551720012622,LIMONADE LORINA 1L5,0,0,0,0,0,0
3119070064359,LIMONADE OGEU 1.5L,0,0,0,0,0,0
4630001590918,LIMONADE POIRE 1L ASCANIA,0,0,0,0,0,0
4630001590086,LIMONADE POIRE 33CL ASCANIA,0,0,0,0,0,0
4630001590192,LIMONADE POMME,0,0,0,0,0,0
3254380000748,"LIMONADE ROC 1,5L",0,0,0,0,0,0
3254380000984,LIMONADE ROC CITRON 1.5L,0,0,0,0,0,0
3254380000960,"LIMONADE ROC ORANGE 1,5L",0,0,0,0,0,0
3274080018133,LIMONADE STEFF,0,0,0,0,0,0
3222473937882,LIMONADE TRAD DEL.75CL CO,0,0,0,0,0,0
3393190024220,LIMORABELLE 75C,0,0,0,0,0,0
3046920045759,LINDT CREATIN NOIR 150G,0,0,0,0,0,0
3046920028585,LINDT EXCELLENC,0,0,0,0,0,0
3046920022651,LINDT EXCELLENCE 70% CACAO,0,0,0,0,0,0
3046920027885,LINDT EXCL NR F,0,0,0,0,0,0
3046920010009,LINDT NOIR EXTRA FONDANT 100GR,0,0,0,0,0,0
3046920029575,LINDT NOIR ORAN,0,0,0,0,0,0
3046920045353,LINDT SENS.FRAM,0,0,0,0,0,0
3046920045346,LINDT SENSATION,0,0,0,0,0,0
3222475764691,LING.EPAISSE RC,0,0,0,0,0,0
3175980061505,LING.PARE BRISE,0,0,0,0,0,0
3175980061512,LING.TABLEAU.BO,0,0,0,0,0,0
3222475458781,LINGET MULTI US,0,0,0,0,0,0
3222475764677,LINGETTE BEBE V,0,0,0,0,0,0
3352349942068,LINGETTE ENTRETIEN CUIR X20 GS27,0,0,0,0,0,0
3285051911001,LINGETTE MAINS,0,0,0,0,0,0
5036496102466,LINGETTE MICRO MULTI USAGE,0,0,0,0,0,0
3011449267708,LINGETTE MICROFIBRE VITRES LESCOT,0,0,0,0,0,0
7106581895820,LINGETTE VISAGE & MAINS,0,0,0,0,0,0
3285051911056,LINGETTE VITRE,0,0,0,0,0,0
5020144816089,LINGETTES ARMOR,0,0,0,0,0,0
3222475764660,LINGETTES BEBE,0,0,0,0,0,0
3285051911070,LINGETTES CUIR X 15,0,0,0,0,0,0
3011449269405,LINGETTES CUIRS 16+8 GRATUITS,0,0,0,0,0,0
3222475458804,LINGETTES DESINFECTANTES CO,0,0,0,0,0,0
5020144816003,LINGETTES MULTI,0,0,0,0,0,0
3011449269399,LINGETTES PLAST,0,0,0,0,0,0
3352349941016,LINGETTES PLASTIQUES X 20 GS27,0,0,0,0,0,0
3285051911063,LINGETTES TABL DE BORD,0,0,0,0,0,0
3352349941023,LINGETTES VITRES X20  GS27,0,0,0,0,0,0
5020144816010,LINGETTES VITRES X30,0,0,0,0,0,0
3057061113207,LINGUETTES OPTICLAIR TELDIS,0,0,0,0,0,0
7613033508714,LION +20% GRT,0,0,0,0,0,0
7613034917041,LION 2 PACK 60G,0,0,0,0,0,0
7613035097865,LION 42G +15%GT  50G,0,0,0,0,0,0
7613032632830,LION MINI 350G,0,0,0,0,0,0
7613034601902,LION PEANUT 2 PACK 62G,0,0,0,0,0,0
7613033950940,LION PEANUT 41G,0,0,0,0,0,0
3800020444580,LION POP CHOC 1,0,0,0,0,0,0
50189861,LION UNITE 42G,0,0,0,0,0,0
7613032649647,LION X3 126G,0,0,0,0,0,0
3502110003713,LIPT CIT CV CAN 330ML (99X24),0,0,0,0,0,0
3502110003157,LIPTON FRT EXOTIQ 33CL BTE,0,0,0,0,0,0
3502110010810,LIPTON GREEN,0,0,0,0,0,0
3502110007568,LIPTON GREEN AG,0,0,0,0,0,0
3502110005922,LIPTON ICE TEA,0,0,0,0,0,0
3502110010674,LIPTON ICE TEA 50CL,0,0,0,0,0,0
3502110003775,LIPTON ICE TEA CITRON C. V. 50CL PET,0,0,0,0,0,0
3502110004789,LIPTON ICE TEA FRAMBOISE,0,0,0,0,0,0
3502110009531,LIPTON ICE TEA PECHE  1L,0,0,0,0,0,0
3228886048436,LIPTON ICE TEA PECHE 1.5 L,0,0,0,0,0,0
3502110005403,LIPTON ICE TEA PECHE 50CL,0,0,0,0,0,0
3502110008374,"LIPTON PECHE 1,5L",0,0,0,0,0,0
3502110007810,LIPTON PECHE 1L,0,0,0,0,0,0
3502110008428,LIPTON PECHE 2L,0,0,0,0,0,0
8000990118817,LIPTON PECHE PET 500ML (120X12),0,0,0,0,0,0
3502110006868,LIPTON PECHE-ABRI 33CL,0,0,0,0,0,0
3228886000076,LIPTONIC BOITE 33 CL,0,0,0,0,0,0
3502110006844,LIPTONIC PETILLANT 1L50,0,0,0,0,0,0
5016687015799,LIQ FREIN DOT 5,0,0,0,0,0,0
5016687015195,LIQ FREIN DOT4,0,0,0,0,0,0
3425900000726,LIQ FREIN HBF 4 500ML,0,0,0,0,0,0
3011449266305,LIQ REFROID  RENAULT DACIA 5L,0,0,0,0,0,0
3460530520046,LIQ REFROIDT 5L,0,0,0,0,0,0
3507020012268,LIQ.REF.TCHNOFL,0,0,0,0,0,0
3306430000236,LIQU FREIN DOT4,0,0,0,0,0,0
6922516307647,LIQUID AIR FRESH 4.5ML CHERRY,0,0,0,0,0,0
6922516307661,LIQUID AIR FRESH 4.5ML ORANGE,0,0,0,0,0,0
3222474896829,LIQUID VAISSELL,0,0,0,0,0,0
3011449241029,LIQUIDE DE REFR,0,0,0,0,0,0
3297950682524,LIQUIDE DE REFROIDISSEMENT FORMUL'H 2L,0,0,0,0,0,0
3460530225026,LIQUIDE DE REFROIDISSEMENT SOLGEL -25,0,0,0,0,0,0
3011449266275,LIQUIDE REF LESCOT VAG 1,0,0,0,0,0,0
3507020012275,LIQUIDE REFR. -30°C 4L,0,0,0,0,0,0
3011449302058,LIQUIDE REFROI,0,0,0,0,0,0
3011449270012,LIQUIDE REFROI FIAT -37°,0,0,0,0,0,0
3011449006024,LIQUIDE REFROID,0,0,0,0,0,0
3011449266299,LIQUIDE REFROID  1L BMW MERCEDES,0,0,0,0,0,0
3011449264066,LIQUIDE REFROID PSA 5L LESCOT,0,0,0,0,0,0
3328910011624,LIQUIDE REFROIDIS -20 5L,0,0,0,0,0,0
3297950069257,LIQUIDE REFROIDISSEMENT,0,0,0,0,0,0
3460530235407,LIQUIDE REFROIDISSEMENT 2L,0,0,0,0,0,0
3011440206034,LIQUIDE REFROIDISSEMENT ELF - 35 -¦ C 4L,0,0,0,0,0,0
3011449266459,LIQUIDE REFROIDISSEMENT VAG -30 C 1L,0,0,0,0,0,0
3477930002188,LIQUIDE REFROIDISSEMT 2L,0,0,0,0,0,0
3011449266244,LIQUIDE REFT UNIVERSEL LESCOT 1L,0,0,0,0,0,0
3222475305191,LIQUIDE VAISELL,0,0,0,0,0,0
3222475305207,LIQUIDE VAISELLE 500ML,0,0,0,0,0,0
3222472650775,LITIERE AGGLO. 5L CO,0,0,0,0,0,0
7640125388268,LITTLE JOE FLOW,0,0,0,0,0,0
7640125388244,LITTLE JOE SWEE,0,0,0,0,0,0
7640125388213,LITTLE JOE VANILLE,0,0,0,0,0,0
3558380032540,LITTLE LIVE PETS TORTUE S2 LUDENDO,0,0,0,0,0,0
5414633063410,LML BTH HANDSFREE,0,0,0,0,0,0
4033100076015,LOGIC PRO CARTO,0,0,0,0,0,0
4033100076046,LOGIC.PRO 3C 12MG FRESH,0,0,0,0,0,0
3222475428098,LOLIFRAIZ CASIN,0,0,0,0,0,0
3700411905440,LONGUETTES MARB,0,0,0,0,0,0
3551720026360,LORINA PINK 42CL,0,0,0,0,0,0
3472860043997,LOT 12 ETUIS MT ST MI 1490G M POULARD,0,0,0,0,0,0
5400907280362,LOT 2 LINGETTES 35X35 BAMBOU,0,0,0,0,0,0
3222475464188,LOT 2 PEIGNES POCHE CO,0,0,0,0,0,0
3760076655258,LOT 2 SAVONS 100G LAVANDE ET JASMIN CHAT,0,0,0,0,0,0
2001520001001,LOT 2 TER ESPELET CAMP 360G ST TOR,0,0,0,0,0,0
5400907280454,LOT 3 ACCES. LA,0,0,0,0,0,0
3284090001254,LOT 3 LINGETTES  MICROFI,0,0,0,0,0,0
3700739474017,LOT 3 PAIRES CHAUSSETTES T FREEGUN,0,0,0,0,0,0
3760076659546,LOT 3 SAV 100G,0,0,0,0,0,0
3760076659560,LOT 3 SAVONS 10,0,0,0,0,0,0
3563490013426,LOT 4 390G VIN BL GRAINS AIL R DE DIJON,0,0,0,0,0,0
99999061,LOT 4 POUR 3 CR,0,0,0,0,0,0
3563490014164,"LOT 4X25G CAS, GR, MIEL, H DE PROV R DE",0,0,0,0,0,0
3683080014517,LOT DE 2 COUCHE,0,0,0,0,0,0
3700917800973,LOT DE 3 SACH 18 G LAVANDE NOEUD CHAT,0,0,0,0,0,0
3700917800997,LOT DE 3 SACHET,0,0,0,0,0,0
3700917802519,LOT DE SAVONS 30G LAVANDE JASMIN OLIVE C,0,0,0,0,0,0
3760076658792,LOT JUTE SAVON ET PORTE SAV OVALE SCHT L,0,0,0,0,0,0
3700917801093,LOT JUTE SAVON LAVA SACHET LAVA 1 PTE SA,0,0,0,0,0,0
3011449259154,LOT LAVE GL.CONC 1L+DEG 400ML,0,0,0,0,0,0
5036496000304,LOT NET P BRISE,0,0,0,0,0,0
3700917800898,LOT SACHET LAVANDE NOEUD SAVON LAVANDE C,0,0,0,0,0,0
3242272907558,LOT SDW MAXI PLT 190G&EM,0,0,0,0,0,0
3614690000003,LOTO FDJ 1 GRIL,0,0,0,0,0,0
3614690000010,LOTO FDJ 2 GRILLES,0,0,0,0,0,0
3614690000027,LOTO FDJ 3 GRIL,0,0,0,0,0,0
3614690000041,LOTO FDJ 5 GRILLES,0,0,0,0,0,0
3614690000058,LOTO FDJ 6 GRIL,0,0,0,0,0,0
5410126002027,LOTUS GAUFRE LIEGE 90G,0,0,0,0,0,0
5410126832495,LOTUS GAUFRES L,0,0,0,0,0,0
9782733822319,LOUP QUI VOULAI,0,0,0,0,0,0
3103220038024,LOVE PIK HARIBO,0,0,0,0,0,0
3700232600784,LPE 75MM MANCHE,0,0,0,0,0,0
3460530225408,LR -25 SOLGEL 2L SYNCHRO,0,0,0,0,0,0
3011449266251,LR RENAULT DACIA 1L LESCOT,0,0,0,0,0,0
3299255308987,LR UNIVERSEL OR,0,0,0,0,0,0
3011449265919,LR VAG 5L,0,0,0,0,0,0
3700311963601,LR6 8 PILES 1.5,0,0,0,0,0,0
7613035723993,LRLA LAIT RAISINS NOIS AM 100G,0,0,0,0,0,0
3252210390014,LT DEMI EC LACTEL BLLE 1L,0,0,0,0,0,0
3017760038409,LU BARQUETTE FRAISE 120G,0,0,0,0,0,0
99999312,LU BAVETTE,0,0,0,0,0,0
99999205,LU BOEUF BOURGUIGNON,0,0,0,0,0,0
99999208,LU BURGER AMERI,0,0,0,0,0,0
99999418,LU BURGER SPICY,0,0,0,0,0,0
7430056,LU COMPOTEE FRAISES RHUBARBE,0,0,0,0,0,0
99999211,LU CUISSE DE POULET ROTI,0,0,0,0,0,0
116328,LU ENTRECOTE DE,0,0,0,0,0,0
7622210469403,LU GRANOLA BARRES EXTRA SABLEE 6PC 168G,0,0,0,0,0,0
3017760826174,LU GRANOLA CHOCOLAT LAIT 200G,0,0,0,0,0,0
99999215,LU HARICOTS VERTS,0,0,0,0,0,0
7420010,LU JAMBON GRILL,0,0,0,0,0,0
99999341,LU JAMBON GRILLE,0,0,0,0,0,0
99999313,LU NUGGETS X4,0,0,0,0,0,0
99999311,LU NUGGETS X8,0,0,0,0,0,0
3017760030106,LU PALMITO 100G,0,0,0,0,0,0
99999317,LU PAVE DE SAUMON SAUCE HOLLAND,0,0,0,0,0,0
3017760378994,LU PETIT DEJEUNER CHOCOLAT 50G,0,0,0,0,0,0
